student_id,term,attendance_rate,attendance_count,behavior_count,behavior_severity_score,quiz_score,mid_score,final_score,quiz_max,mid_max,final_max,previous_grade,current_grade,decline
1203,2023 Term 1,0.92,24,4,2.06,10,22.58,47.23,10,30,60,76.72,81.26,0
1204,2024 Term 2,0.62,21,5,2.59,0.41,15.29,34.31,10,30,60,52.2,40.46,1
1205,2024 Term 1,0.86,22,4,1.62,18.08,25.25,45.28,20,30,50,87.1,88.51,0
1206,2023 Term 3,0.7,20,4,2.96,12.61,16.65,38.27,20,30,50,69.9,71.46,1
1207,2025 Term 2,0.68,19,0,0.0,5.02,12.41,47.82,10,20,70,61.7,67.7,0
1208,2023 Term 2,0.87,23,3,1.75,10,19.31,55.74,10,20,70,85.44,78.7,0
1209,2024 Term 1,0.75,20,3,1.95,13.67,17.13,42.18,20,30,50,78.53,71.58,1
1210,2023 Term 2,0.88,24,4,2.44,3.02,24.11,44.93,10,30,60,74.47,65.98,1
1211,2025 Term 2,0.79,19,2,1.24,10,17.77,58.26,10,20,70,92.53,78.15,1
1212,2024 Term 2,0.89,18,1,0.63,11.42,14.01,54.0,15,25,60,72.25,82.07,0
1213,2023 Term 2,0.84,19,3,1.3,0.97,23.36,45.99,10,30,60,67.12,60.47,0
1214,2025 Term 1,0.88,24,5,2.39,14.51,24.25,37.2,15,25,60,74.47,70.29,0
1215,2023 Term 3,0.65,20,4,2.05,9.08,19.73,29.27,20,30,50,60.93,56.13,1
1216,2025 Term 2,0.61,18,3,1.21,9.62,12.1,32.53,15,25,60,53.16,49.12,1
1217,2025 Term 2,0.55,20,1,0.48,10,9.81,48.4,10,20,70,65.33,66.7,0
1218,2023 Term 2,0.74,23,1,0.63,4.59,17.9,42.56,10,30,60,59.8,57.58,0
1219,2023 Term 3,0.65,20,5,3.0,10,20.57,37.54,10,40,50,67.66,71.81,1
1220,2024 Term 2,0.85,20,2,1.38,13.92,21.03,34.88,20,30,50,68.5,72.03,0
1221,2025 Term 1,0.72,18,5,3.0,10,17.91,34.48,10,40,50,57.73,63.86,1
1222,2024 Term 2,0.92,24,2,1.14,4.9,31.6,33.04,10,40,50,64.98,67.59,0
1223,2024 Term 2,0.94,18,1,0.53,10,33.52,48.41,10,40,50,99.08,94.43,0
1224,2025 Term 1,0.65,23,1,0.51,12.17,11.82,35.18,15,25,60,56.65,57.78,0
1225,2025 Term 2,0.85,20,1,0.75,4.87,19.2,52.17,10,20,70,70.67,68.65,0
1226,2024 Term 2,0.77,22,0,0.0,16.78,27.11,34.74,20,30,50,79.13,73.29,0
1227,2023 Term 1,0.68,19,5,3.0,19.4,16.18,35.11,20,30,50,74.65,64.13,1
1228,2024 Term 3,0.81,21,2,1.07,10.88,25.65,28.39,20,30,50,58.83,61.49,0
1229,2025 Term 1,0.88,24,4,1.7,8.91,19.15,52.66,15,25,60,88.08,84.69,0
1230,2024 Term 3,0.71,24,2,1.26,10,14.91,57.54,10,20,70,86.94,80.96,0
1231,2025 Term 3,0.75,24,4,3.0,11.78,11.3,29.82,15,25,60,55.84,55.98,1
1232,2025 Term 2,0.71,21,5,2.66,8.67,16.66,38.3,10,30,60,66.71,66.75,1
1233,2025 Term 1,0.61,18,2,0.81,0,23.85,33.31,10,40,50,53.3,50.73,0
1234,2024 Term 3,0.82,22,4,3.0,4.13,19.97,33.47,15,25,60,52.48,47.99,0
1235,2023 Term 1,0.79,24,2,1.56,20,27.27,38.3,20,30,50,80.8,78.18,0
1236,2024 Term 2,0.84,19,0,0.0,1.99,38.35,31.56,10,40,50,77.78,75.57,0
1237,2024 Term 1,0.86,21,3,1.68,10,22.98,36.68,10,30,60,77.17,67.77,1
1238,2025 Term 3,0.89,18,0,0.0,9.99,25,47.49,15,25,60,77.85,73.93,0
1239,2025 Term 3,0.75,20,4,1.78,0,25.76,32.86,10,40,50,66.01,50.22,1
1240,2024 Term 3,0.7,20,3,2.34,8.53,22.11,34.86,20,30,50,70.46,69.52,1
1241,2023 Term 1,0.65,20,0,0.0,2.29,15.48,45.04,10,30,60,57.05,60.33,0
1242,2023 Term 1,0.72,18,5,3.0,14.2,23.01,29.35,20,30,50,61.35,64.86,1
1243,2023 Term 3,0.7,23,2,1.5,10,7.12,42.62,10,20,70,58.2,55.71,0
1244,2024 Term 2,0.91,22,0,0.0,0.78,38.13,48.59,10,40,50,80.24,83.53,0
1245,2025 Term 3,0.95,19,0,0.0,1.82,30,43.12,10,30,60,74.55,80.67,0
1246,2025 Term 3,0.76,21,5,2.0,6.29,32.76,27.21,10,40,50,68.76,62.11,1
1247,2023 Term 2,0.67,21,1,0.45,5.0,24.4,38.77,15,25,60,61.49,59.69,0
1248,2025 Term 1,0.8,20,1,0.49,10,20.18,49.72,10,30,60,79.29,79.35,0
1249,2025 Term 3,0.86,22,2,1.14,8.78,28.61,36.68,10,30,60,80.57,70.23,1
1250,2023 Term 1,0.92,24,0,0.0,10,12.85,55.96,10,20,70,71.0,76.5,0
1251,2024 Term 3,0.53,19,3,1.74,5.47,15.34,36.24,10,30,60,60.97,57.54,1
1252,2025 Term 3,0.85,20,2,1.07,10,29.45,30.31,10,40,50,75.46,71.97,0
1253,2024 Term 2,0.56,18,3,1.97,3.31,11.67,36.4,15,25,60,45.16,50.19,1
1254,2024 Term 2,0.58,19,2,1.16,15,10.81,46.57,15,25,60,72.46,68.74,0
1255,2025 Term 3,0.89,19,0,0.0,16.75,28.43,41.98,20,30,50,87.65,77.91,1
1256,2025 Term 3,0.75,20,5,3.0,4.04,10.85,40.75,15,25,60,57.8,59.38,1
1257,2024 Term 1,0.71,24,4,3.0,7.98,11.16,28.66,15,25,60,55.31,44.21,1
1258,2025 Term 1,0.73,22,3,1.59,5.8,17.2,35.48,20,30,50,55.47,63.25,1
1259,2023 Term 2,0.5,18,1,0.46,10,24.61,48.74,10,30,60,79.23,85.93,0
1260,2025 Term 1,0.76,21,1,0.73,3.04,20,45.43,10,20,70,66.89,70.09,0
1261,2023 Term 3,0.79,19,5,2.55,5.36,14.43,29.58,20,30,50,43.01,49.43,1
1262,2025 Term 2,0.58,19,2,1.46,13.65,15.64,31.33,15,25,60,68.28,65.19,0
1263,2024 Term 3,0.85,20,2,0.89,6.42,25.78,41.8,10,40,50,79.85,71.8,1
1264,2024 Term 2,0.79,19,0,0.0,15,24.79,42.56,15,25,60,87.95,80.26,0
1265,2025 Term 1,1.0,21,2,1.47,20,25.26,35.74,20,30,50,83.67,75.02,1
1266,2024 Term 3,1.0,18,5,3.0,8.37,17.1,40.81,10,30,60,62.53,72.24,0
1267,2025 Term 2,0.64,22,3,1.93,0,20.33,38.36,10,40,50,60.97,50.27,1
1268,2023 Term 2,0.61,18,2,1.26,8.8,15.26,44.6,15,25,60,66.22,71.27,0
1269,2025 Term 2,0.55,22,0,0.0,9.86,21.96,36.95,10,40,50,61.16,73.91,0
1270,2023 Term 2,0.85,20,5,2.91,10.93,22.35,30.32,20,30,50,71.05,58.03,1
1271,2023 Term 1,0.75,20,1,0.48,13.64,22.14,49.62,15,25,60,89.9,78.15,1
1272,2025 Term 2,0.92,24,2,1.29,4.68,20.13,53.15,10,30,60,71.41,74.46,0
1273,2025 Term 2,0.83,23,1,0.51,5.34,35.22,45.8,10,40,50,90.44,91.71,0
1274,2024 Term 3,0.94,18,4,2.1,14.11,19.02,48.24,15,25,60,81.98,77.74,0
1275,2023 Term 2,1.0,19,5,3.0,10,23.04,32.12,10,40,50,62.82,57.29,0
1276,2025 Term 1,0.56,18,4,2.51,3.11,8.0,47.35,10,20,70,54.39,50.94,1
1277,2024 Term 2,0.78,18,5,3.0,10,18.18,43.65,10,30,60,66.16,66.58,1
1278,2023 Term 1,0.71,24,3,1.7,15,12.64,35.03,15,25,60,62.97,59.06,1
1279,2025 Term 1,0.83,23,2,1.15,20,28.36,33.84,20,30,50,79.91,87.53,0
1280,2023 Term 3,0.65,20,4,2.53,10,16.35,43.43,10,20,70,69.39,64.8,1
1281,2024 Term 1,0.74,23,1,0.59,15,18.01,43.43,15,25,60,77.9,67.47,1
1282,2023 Term 3,0.61,18,4,2.64,11.65,20.92,22.2,20,30,50,52.44,60.05,1
1283,2024 Term 2,0.91,22,5,3.0,10.0,33.12,42.4,10,40,50,80.96,82.75,0
1284,2025 Term 3,0.7,23,2,0.99,15,12.78,43.34,15,25,60,74.02,66.15,0
1285,2023 Term 1,0.91,22,4,1.79,9.16,15.09,55.49,10,20,70,83.46,73.72,1
1286,2023 Term 3,0.96,24,5,3.0,4.19,8.08,46.42,10,20,70,61.9,59.66,0
1287,2025 Term 1,0.62,21,1,0.74,0.52,18.94,45.67,10,30,60,71.2,63.12,1
1288,2023 Term 3,0.8,20,1,0.54,5.07,18.79,53.84,10,20,70,70.03,77.4,0
1289,2025 Term 3,0.61,18,0,0.0,3.2,15.9,40.49,15,25,60,64.39,58.68,0
1290,2024 Term 3,0.96,24,1,0.65,2.96,28.28,37.49,10,40,50,74.68,73.33,0
1291,2024 Term 3,0.82,22,5,3.0,6.58,23.78,37.77,10,30,60,70.08,73.09,0
1292,2023 Term 2,0.83,24,0,0.0,9.43,19.31,40.73,10,30,60,64.56,61.95,0
1293,2024 Term 3,0.57,21,3,2.14,8.84,6.2,38.41,10,20,70,47.71,58.82,1
1294,2025 Term 2,0.53,19,0,0.0,10,34.1,39.19,10,40,50,88.71,74.87,1
1295,2025 Term 3,0.61,18,4,2.5,9.47,18.8,39.06,15,25,60,63.85,59.5,1
1296,2024 Term 1,0.6,20,3,1.72,6.29,12.76,41.87,10,20,70,60.67,57.14,1
1297,2025 Term 2,0.67,24,5,3.0,14.32,10.66,28.67,15,25,60,59.92,55.62,1
1298,2025 Term 3,0.63,19,5,2.1,0,9.92,38.77,10,20,70,56.12,39.53,1
1299,2025 Term 1,0.65,23,1,0.6,10,8.68,58.15,10,20,70,83.11,78.23,0
1000,2023 Term 2,0.83,23,1,0.63,3.76,25,40.76,15,25,60,72.55,74.31,0
1001,2023 Term 1,0.63,19,1,0.79,4.94,25.71,33.78,10,30,60,58.7,58.37,0
1002,2024 Term 2,0.57,21,5,3.0,6.7,22.43,32.81,20,30,50,58.3,62.98,1
1003,2025 Term 1,0.75,24,2,1.47,10,20.88,43.89,10,30,60,76.79,71.1,0
1004,2025 Term 2,0.68,19,0,0.0,2.08,19.16,44.98,10,20,70,66.81,58.9,0
1005,2024 Term 2,0.65,23,2,1.23,19.36,17.17,38.87,20,30,50,73.72,79.57,0
1006,2024 Term 1,0.61,18,1,0.45,6.61,8.74,44.85,10,20,70,65.53,53.15,1
1007,2023 Term 2,0.63,19,2,1.15,5.89,24.21,43.82,10,30,60,73.98,79.51,0
1008,2024 Term 1,0.91,23,4,1.62,4.88,28.57,52.11,10,30,60,83.16,78.77,0
1009,2023 Term 1,0.81,21,2,1.2,2.27,17.71,46.82,10,30,60,65.82,70.74,0
1010,2023 Term 2,0.79,24,4,2.06,1.13,27.02,33.06,10,30,60,64.17,57.77,1
1011,2025 Term 3,0.72,18,5,3.0,4.93,24.1,34.12,20,30,50,55.24,53.2,1
1012,2023 Term 1,0.71,24,0,0.0,8.65,9.29,56.09,10,20,70,80.6,79.03,0
1013,2025 Term 1,0.55,20,3,1.74,9.21,20.42,34.89,10,30,60,72.33,61.8,1
1014,2023 Term 3,0.71,21,1,0.46,10,20.64,40.03,10,30,60,65.24,72.51,0
1015,2025 Term 1,0.88,24,0,0.0,15,25,42.09,15,25,60,84.11,75.42,1
1016,2025 Term 1,0.71,21,5,2.9,5.6,22.45,33.88,10,40,50,56.06,60.41,1
1017,2024 Term 1,0.68,19,4,1.91,7.69,15.95,46.03,15,25,60,74.34,65.67,1
1018,2024 Term 2,0.79,19,3,1.33,4.01,33.48,40.97,10,40,50,80.44,69.27,1
1019,2024 Term 1,0.75,20,5,2.77,8.46,22.12,29.62,15,25,60,55.5,59.28,1
1020,2023 Term 3,0.55,20,1,0.66,14.74,12.82,39.32,15,25,60,66.38,70.77,0
1021,2023 Term 3,0.79,24,4,3.0,10.04,17.72,29.86,15,25,60,51.17,48.67,1
1022,2023 Term 1,0.67,18,2,1.48,20,18.3,38.23,20,30,50,83.86,71.45,1
1023,2023 Term 2,0.7,20,4,3.0,5.7,27.25,26.72,10,40,50,53.29,58.66,1
1024,2023 Term 3,0.84,19,4,3.0,1.05,26.81,32.05,10,40,50,67.64,60.95,0
1025,2024 Term 1,0.67,18,3,1.32,1.02,12.03,45.78,10,20,70,53.56,49.15,1
1026,2024 Term 3,0.62,21,1,0.58,10,20,50.69,10,20,70,86.86,86.5,0
1027,2024 Term 3,0.89,18,4,2.08,10,23.07,43.48,10,40,50,83.92,69.7,1
1028,2024 Term 3,0.75,20,2,1.28,0,33.91,34.07,10,40,50,62.68,71.6,0
1029,2024 Term 1,0.73,22,0,0.0,0.52,19.41,42.66,10,30,60,61.77,59.52,0
1030,2023 Term 1,0.6,20,5,2.16,1.83,20.76,45.0,15,25,60,59.76,66.77,1
1031,2024 Term 2,0.81,21,3,1.67,17.34,18.98,40.93,20,30,50,82.91,79.8,0
1032,2025 Term 1,0.87,23,2,1.38,6.22,15.49,37.02,15,25,60,57.93,59.48,0
1033,2024 Term 3,0.83,24,0,0.0,3.88,11.46,48.1,10,20,70,64.59,57.23,0
1034,2023 Term 2,1.0,24,5,2.03,20,24.1,31.24,20,30,50,77.36,79.28,0
1035,2025 Term 2,0.65,23,5,2.21,0,7.63,51.94,10,20,70,66.39,52.54,1
1036,2023 Term 2,0.78,18,1,0.42,5.82,17.02,47.88,10,20,70,75.8,72.05,0
1037,2025 Term 2,0.73,22,3,1.55,15,11.15,35.82,15,25,60,54.07,54.78,1
1038,2024 Term 1,0.75,20,4,3.0,9.5,6.56,38.12,10,20,70,51.32,60.05,1
1039,2023 Term 3,0.57,21,2,1.28,12.1,12.48,34.94,15,25,60,57.04,53.37,0
1040,2023 Term 1,0.7,23,2,1.4,0,13.71,55.55,10,20,70,62.23,71.35,0
1041,2025 Term 1,0.56,18,0,0.0,4.27,18.16,57.72,10,20,70,83.32,79.84,0
1042,2023 Term 2,0.82,22,3,1.63,5.07,25.78,35.53,10,40,50,67.11,68.3,0
1043,2024 Term 1,0.95,22,5,2.71,10,25.52,40.31,10,40,50,82.95,72.28,1
1044,2025 Term 2,0.9,21,5,3.0,10,32.03,38.69,10,40,50,78.82,84.64,0
1045,2023 Term 3,0.9,21,3,2.15,1.54,27.62,37.66,10,30,60,59.08,64.38,0
1046,2024 Term 2,0.95,20,3,1.67,20,27.5,33.57,20,30,50,76.11,80.78,0
1047,2025 Term 2,0.81,21,3,2.36,4.4,7.98,55.4,10,20,70,71.08,67.51,0
1048,2023 Term 3,0.63,19,1,0.57,10,16.05,46.83,10,20,70,69.85,72.78,0
1049,2023 Term 2,0.77,22,2,1.07,19.46,26.92,34.03,20,30,50,87.94,71.42,1
1050,2025 Term 2,0.8,20,1,0.78,10,28.17,47.47,10,30,60,92.07,83.26,1
1051,2024 Term 2,0.73,22,2,1.36,10,24.97,43.36,10,30,60,84.91,79.66,0
1052,2024 Term 1,0.71,24,3,1.88,3.71,18.71,44.74,10,20,70,61.53,62.31,1
1053,2025 Term 3,0.67,21,5,2.53,4.48,20.68,36.08,10,40,50,64.63,57.06,1
1054,2023 Term 1,0.9,21,5,2.01,19.59,21.34,29.61,20,30,50,66.9,65.66,0
1055,2024 Term 3,0.77,22,5,2.38,11.61,13.69,31.81,15,25,60,63.27,55.49,1
1056,2025 Term 3,0.8,20,3,2.04,3.65,9.62,44.49,10,20,70,50.22,58.06,0
1057,2025 Term 1,0.72,18,1,0.58,8.25,30.79,41.5,10,40,50,74.26,74.92,0
1058,2024 Term 2,0.53,19,3,1.54,3.54,22.19,31.15,15,25,60,62.76,55.72,1
1059,2024 Term 3,0.74,19,4,1.64,9.24,26.14,31.38,10,40,50,72.14,57.31,1
1060,2024 Term 2,0.6,20,0,0.0,10,17.59,51.04,10,20,70,85.46,70.87,1
1061,2023 Term 2,0.91,22,0,0.0,13.87,23.47,45.67,20,30,50,82.89,81.73,0
1062,2025 Term 3,0.62,21,5,2.31,10,11.69,36.51,10,20,70,64.78,52.37,1
1063,2024 Term 1,0.5,18,0,0.0,6.66,14.59,46.65,10,30,60,75.1,73.17,0
1064,2023 Term 3,0.82,22,3,2.11,0,31.34,34.39,10,40,50,68.44,66.88,0
1065,2025 Term 3,0.94,18,4,1.66,8.81,15.57,48.57,10,30,60,74.26,68.84,0
1066,2023 Term 3,0.9,21,4,1.61,7.6,19.28,44.57,15,25,60,66.01,64.68,0
1067,2024 Term 2,0.85,20,2,1.11,14.22,21.72,45.89,20,30,50,84.58,84.15,0
1068,2024 Term 1,1.0,19,3,2.17,2.62,23.23,48.94,10,30,60,80.12,75.58,0
1069,2024 Term 2,0.85,20,5,3.0,15,21.18,34.2,15,25,60,62.76,60.58,0
1070,2023 Term 3,0.88,24,3,2.34,10,27.29,32.88,10,40,50,74.23,74.9,0
1071,2025 Term 2,0.73,22,5,3.0,0,13.07,28.14,10,30,60,35,32.01,1
1072,2023 Term 1,0.9,20,3,1.66,15,12.79,41.84,15,25,60,71.96,75.17,0
1073,2024 Term 3,0.72,18,5,2.04,10,10.51,42.21,10,20,70,69.6,66.92,1
1074,2024 Term 1,0.72,18,3,1.41,0.33,10.2,55.34,10,20,70,67.15,64.79,1
1075,2024 Term 2,0.5,18,3,1.28,1.81,17.65,35.95,10,30,60,48.0,52.33,1
1076,2025 Term 2,0.95,21,4,3.0,10,18.97,51.73,10,20,70,84.2,73.94,1
1077,2024 Term 2,0.61,18,1,0.49,10,35.28,27.22,10,40,50,73.51,76.21,0
1078,2025 Term 3,0.83,23,5,3.0,3.07,7.22,43.04,10,20,70,58.46,52.04,0
1079,2024 Term 3,0.74,23,4,1.83,12.12,21.54,31.72,20,30,50,73.12,67.66,1
1080,2023 Term 3,0.67,24,5,3.0,19.4,12.24,25.61,20,30,50,51.45,62.05,1
1081,2025 Term 2,0.52,21,5,2.33,3.39,17.65,49.95,10,20,70,65.31,66.46,1
1082,2023 Term 3,0.58,24,1,0.79,10,19.08,46.89,10,30,60,82.06,81.82,0
1083,2025 Term 3,0.78,18,4,1.61,13.19,12.89,37.29,15,25,60,66.73,58.73,1
1084,2023 Term 2,0.65,20,4,3.0,11.44,13.37,37.09,15,25,60,65.9,62.9,1
1085,2023 Term 2,0.58,19,1,0.73,10,26.13,49.7,10,30,60,90.63,83.75,0
1086,2023 Term 2,0.87,23,3,1.56,8.0,16.34,49.64,10,30,60,66.36,64.48,0
1087,2023 Term 2,0.95,19,0,0.0,7.1,14.71,56.7,10,20,70,81.68,73.31,1
1088,2025 Term 1,0.85,20,3,1.94,9.24,29.63,38.62,10,40,50,85.12,75.49,1
1089,2024 Term 3,0.72,18,3,2.1,5.37,14.44,53.12,10,20,70,80.12,73.89,1
1090,2023 Term 1,0.86,21,0,0.0,5.59,16.64,54.43,15,25,60,78.76,68.16,1
1091,2025 Term 1,0.87,23,4,3.0,3.78,13.96,49.94,10,20,70,66.9,67.5,0
1092,2023 Term 2,0.67,18,4,2.98,10,11.26,42.18,10,20,70,62.85,64.59,1
1093,2025 Term 1,0.83,24,2,1.27,10.89,24.02,40.41,15,25,60,69.92,69.96,0
1094,2024 Term 3,0.95,21,0,0.0,4.33,31.82,46.15,10,40,50,84.76,75.13,1
1095,2025 Term 1,0.83,18,1,0.54,15,15.5,45.32,15,25,60,79.03,80.41,0
1096,2023 Term 2,0.89,19,5,3.0,11.01,15.81,37.62,15,25,60,67.62,54.77,1
1097,2025 Term 3,0.74,23,0,0.0,4.18,16.24,52.64,10,20,70,66.1,67.26,0
1098,2024 Term 3,0.67,21,1,0.76,1.07,16.66,44.05,10,30,60,64.41,58.92,0
1099,2025 Term 3,0.7,20,3,1.28,8.27,15.5,33.48,10,30,60,52.49,52.06,1
1100,2025 Term 1,0.89,18,4,2.86,7.13,10.2,47.73,10,20,70,61.91,68.04,0
1101,2024 Term 3,0.53,19,1,0.48,6.5,23.4,28.35,10,40,50,59.1,58.28,0
1102,2023 Term 2,0.68,19,4,1.83,6.27,20,38.68,10,20,70,59.59,64.98,1
1103,2025 Term 1,0.71,24,1,0.73,0.22,28.11,43.0,10,40,50,75.82,61.77,1
1104,2024 Term 3,0.67,21,1,0.7,6.83,27.77,43.13,10,30,60,76.23,81.68,0
1105,2023 Term 3,0.58,19,2,1.2,5.56,6.71,38.67,10,20,70,44.3,55.21,0
1106,2023 Term 3,0.79,24,2,1.02,14.15,26.38,44.31,20,30,50,81.7,83.4,0
1107,2024 Term 3,0.55,20,4,2.38,12.06,20.83,37.65,15,25,60,73.12,69.72,1
1108,2025 Term 2,0.85,20,2,1.23,13.25,15.11,40.44,15,25,60,65.14,63.42,0
1109,2025 Term 3,0.79,19,1,0.63,20,18.35,34.8,20,30,50,75.97,67.61,1
1110,2025 Term 1,0.74,23,4,3.0,10,21.3,31.74,10,30,60,66.02,64.44,1
1111,2025 Term 3,0.8,20,4,2.43,10,18.64,49.29,10,20,70,73.22,80.57,0
1112,2024 Term 3,0.58,19,2,1.0,10,33.01,32.96,10,40,50,73.43,70.05,0
1113,2023 Term 2,0.85,20,4,3.0,0,17.47,41.44,10,20,70,58.83,63.87,0
1114,2025 Term 3,0.64,22,4,2.51,2.42,25.24,39.3,10,30,60,66.79,58.69,1
1115,2025 Term 1,0.9,21,1,0.47,20,30,31.56,20,30,50,74.68,73.28,0
1116,2025 Term 3,0.95,20,5,3.0,0,22.79,33.18,10,30,60,49.75,61.6,0
1117,2024 Term 2,0.8,20,1,0.49,12.61,15.87,46.88,15,25,60,80.81,67.79,1
1118,2025 Term 3,0.86,22,1,0.72,2.97,32.51,46.78,10,40,50,75.72,84.11,0
1119,2024 Term 2,0.88,24,0,0.0,3.68,31.99,34.68,10,40,50,65.13,63.88,0
1120,2023 Term 2,0.83,18,3,1.9,15,16.85,37.42,15,25,60,74.83,65.81,1
1121,2025 Term 2,0.81,21,4,2.8,7.19,9.86,52.58,10,20,70,69.49,72.26,0
1122,2025 Term 3,0.9,20,3,1.81,10,30.67,34.19,10,40,50,78.12,74.48,0
1123,2025 Term 1,0.53,19,1,0.49,12.17,17.02,30.46,20,30,50,55.34,59.26,0
1124,2025 Term 2,0.5,18,1,0.66,5.91,17.54,44.69,10,20,70,65.66,64.24,0
1125,2025 Term 2,0.62,21,3,1.31,10.98,16.88,40.93,20,30,50,64.95,61.32,1
1126,2024 Term 1,0.67,24,4,2.45,10,25.56,35.27,10,30,60,75.0,62.27,1
1127,2023 Term 3,0.56,18,0,0.0,15,17.29,39.36,15,25,60,77.39,66.11,1
1128,2023 Term 3,0.74,19,1,0.61,10,23.94,45.8,10,30,60,84.27,83.69,0
1129,2023 Term 3,0.65,20,3,2.27,0,25.4,39.74,10,30,60,58.37,67.51,1
1130,2024 Term 2,0.71,24,4,1.8,7.59,25.09,27.87,10,40,50,61.09,53.54,1
1131,2023 Term 1,0.65,20,2,1.21,6.86,19.22,46.0,10,20,70,66.75,69.59,0
1132,2023 Term 3,0.47,19,2,1.26,11.96,18.21,35.18,20,30,50,68.76,57.94,1
1133,2023 Term 1,0.78,18,0,0.0,15,22.09,45.15,15,25,60,82.9,78.7,0
1134,2025 Term 3,0.57,21,2,1.43,13.24,19.73,43.5,15,25,60,76.85,72.99,0
1135,2025 Term 3,0.83,24,0,0.0,15,24.76,41.02,15,25,60,87.25,76.9,1
1136,2024 Term 2,0.9,20,3,1.44,2.93,18.81,56.87,10,20,70,77.81,78.06,0
1137,2023 Term 3,0.65,23,3,1.49,10,19.06,42.49,10,20,70,69.94,72.96,1
1138,2024 Term 3,0.79,19,3,2.35,10,25.64,47.78,10,30,60,80.15,74.27,1
1139,2025 Term 2,0.62,21,0,0.0,19.86,22.8,28.53,20,30,50,78.89,74.74,0
1140,2023 Term 2,0.85,20,2,1.54,0,16.26,48.08,10,30,60,65.33,55.3,1
1141,2025 Term 3,0.53,19,2,0.82,4.02,28.3,30.64,10,40,50,60.18,58.85,0
1142,2025 Term 3,0.86,22,3,1.72,3.41,21.96,47.44,15,25,60,73.87,63.89,1
1143,2023 Term 3,0.79,24,5,3.0,7.04,22.78,26.38,20,30,50,58.07,50.61,1
1144,2024 Term 1,0.89,18,0,0.0,6.86,20.22,54.41,10,30,60,87.62,78.32,1
1145,2024 Term 2,1.0,19,1,0.74,19.9,28.41,35.59,20,30,50,90.54,76.55,1
1146,2025 Term 2,0.83,18,2,1.29,20,28.41,32.37,20,30,50,81.72,85.01,0
1147,2024 Term 3,0.7,23,4,1.85,10.33,13.59,41.74,15,25,60,72.01,59.28,1
1148,2023 Term 1,0.76,21,2,1.55,13.99,24.15,33.31,20,30,50,78.68,66.26,1
1149,2024 Term 2,0.61,18,4,1.96,10,15.53,45.39,10,30,60,77.74,72.08,1
1150,2025 Term 3,0.7,20,3,1.88,6.62,15.25,32.96,20,30,50,61.68,45.89,1
1151,2024 Term 3,0.67,18,3,1.38,10,24.95,31.77,10,40,50,63.65,64.5,1
1152,2025 Term 2,0.76,21,3,1.72,3.5,22.31,35.49,10,30,60,55.85,56.53,1
1153,2025 Term 1,1.0,24,0,0.0,2.9,16.0,66.64,10,20,70,92.49,88.24,0
1154,2023 Term 3,0.83,18,1,0.41,20,21.49,42.27,20,30,50,88.99,79.48,1
1155,2023 Term 2,0.83,18,2,0.88,4.64,12.43,36.3,15,25,60,60.13,56.0,0
1156,2025 Term 1,0.88,24,2,1.27,15,12.77,47.06,15,25,60,69.05,72.23,0
1157,2024 Term 2,0.53,19,0,0.0,10,14.72,48.88,10,30,60,76.24,74.72,0
1158,2025 Term 2,0.7,20,2,1.32,5.63,33.79,40.0,10,40,50,84.97,80.08,0
1159,2024 Term 1,0.79,19,5,2.31,0,18.68,40.66,10,20,70,67.31,51.36,1
1160,2023 Term 2,0.6,20,5,2.64,9.48,17.03,29.09,10,30,60,57.91,60.68,1
1161,2025 Term 3,0.74,23,5,2.42,9.01,24.14,30.58,10,40,50,61.25,54.51,1
1162,2024 Term 2,0.81,21,3,1.99,10,32.82,33.77,10,40,50,81.64,78.51,0
1163,2025 Term 1,0.74,23,5,2.37,10,18.43,38.97,10,30,60,75.21,59.77,1
1164,2023 Term 3,0.58,19,3,2.35,9.6,17.05,41.27,10,30,60,70.02,69.3,1
1165,2024 Term 3,1.0,20,3,2.13,6.38,13.66,47.86,15,25,60,73.62,69.8,0
1166,2024 Term 2,0.68,22,4,2.58,4.52,19.4,41.66,15,25,60,58.21,71.01,1
1167,2025 Term 3,0.65,20,0,0.0,5.97,16.68,57.4,10,20,70,79.64,84.1,0
1168,2025 Term 2,0.77,22,2,1.47,6.26,18.43,45.19,10,30,60,62.5,63.55,0
1169,2024 Term 2,0.9,21,4,1.97,10,20.93,41.44,10,30,60,71.25,77.71,0
1170,2024 Term 2,0.55,22,3,1.22,17.38,21.91,32.64,20,30,50,73.21,70.48,1
1171,2025 Term 3,0.7,20,1,0.77,8.19,26.46,36.89,10,40,50,66.74,72.5,0
1172,2023 Term 2,0.7,20,3,1.22,10,24.2,35.98,10,30,60,66.86,64.29,1
1173,2023 Term 3,0.9,21,2,0.88,12.47,23.87,39.68,20,30,50,69.12,81.75,0
1174,2023 Term 2,0.96,24,0,0.0,20,19.73,41.02,20,30,50,74.69,83.01,0
1175,2025 Term 3,0.81,21,3,2.0,18.43,18.78,27.31,20,30,50,59.34,67.43,0
1176,2025 Term 3,0.75,20,4,2.89,10,7.88,41.29,10,20,70,59.52,60.2,1
1177,2024 Term 1,0.62,21,0,0.0,10,28.49,42.33,10,40,50,85.23,77.26,0
1178,2023 Term 3,0.63,19,4,2.8,10,15.41,47.95,10,20,70,80.3,75.85,1
1179,2025 Term 3,0.75,24,2,1.31,10,14.79,36.96,10,30,60,62.89,52.02,1
